kind,mask,changed,recall,precision,iou,ratio
remove,0.6732664108276367,0.10593795776367188,0.9857585250801195,0.15510835430917133,0.15476155143148287,6.355289690684527
modify,0.617416,0.042548,0.9718905706496193,0.06697591251279526,0.06684642392970068,14.511046347654412
modify,0.6861724853515625,0.21900081634521484,0.9951793902603652,0.3176243634503769,0.3171364300572708,3.1331960163561066
remove,0.576991081237793,0.1370697021484375,0.9980449181787822,0.23709503337911703,0.23698496613249628,4.2094720583324055
modify,0.93012,0.117828,0.9793257969243304,0.12406141143078313,0.12373734124277791,7.893879213769222
insert,0.8960914611816406,0.03321552276611328,0.9393321657239656,0.03481833081458462,0.03474020768094566,26.978092968503258
insert,0.8596029281616211,0.0533294677734375,0.9989628040057225,0.06197530617656228,0.06197131849077619,16.118723175965666
modify,0.505832,0.031072,0.9352471678681772,0.0574499043160575,0.05722229661077024,16.279351184346034
modify,0.7549715042114258,0.5131139755249023,0.9977956988248063,0.6781486651213612,0.6771342190201948,1.4713524484284597
insert,0.3970651626586914,0.18175029754638672,0.9966575540851825,0.45620423054475406,0.45550732631477975,2.1846740721695466
modify,0.942748,0.43342,0.996197683540215,0.45799301616126475,0.45719380429396145,2.1751372802362603
modify,0.777958869934082,0.2275247573852539,0.9993419315357306,0.2922712746200118,0.2922150345750613,3.4192273354095324
modify,0.550908,0.06798,0.9845248602530156,0.1214867092146057,0.12125516341763896,8.10397175639894
modify,0.5849676132202148,0.15899085998535156,0.9977026524467051,0.27116988896007876,0.2710006745241672,3.6792530921218374
insert,0.5400056838989258,0.010037422180175781,0.9688361045130641,0.01800836045684051,0.01799793492361865,53.79923990498812
modify,0.622588,0.019012,0.9480328213759731,0.028950124319774874,0.028904255455630107,32.74710709025879
remove,0.731596,0.190156,0.9933107553797934,0.25818074456393963,0.25773263398047125,3.8473463892803808
insert,0.694504,0.160204,0.989288656962373,0.2282031492979162,0.22764068828818476,4.335122718533869
modify,0.62644,0.030984,0.9613994319648851,0.047551241938573525,0.047460630046714976,20.218177123676735
modify,0.7423763275146484,0.07304000854492188,0.992322557058547,0.09763141059403575,0.09755771951128717,10.163968245678173
modify,0.6836891174316406,0.13230609893798828,0.9962806253739197,0.1927981587390152,0.19265948905516464,5.167479979529023
modify,0.538644,0.04602,0.9704476314645806,0.0829119047088615,0.08270309108821416,11.704563233376794
insert,0.710964,0.010628,0.9066616484757245,0.01355342886559657,0.013534544269589693,66.89537071885586
remove,0.8526191711425781,0.14702701568603516,0.9933903703079089,0.17130182677207628,0.1711068034925228,5.799064662805104
modify,0.659992,0.28816,0.9937257079400333,0.43387192572031175,0.43268661226956784,2.2903664630760687
insert,0.5707206726074219,0.008727073669433594,0.9936618948748771,0.015194404154774716,0.015192931686109653,65.39656868101846
modify,0.726884,0.230544,0.9930425428551599,0.314960846572493,0.31426735924270544,3.1529079047817334
insert,0.484008,0.097148,0.9972413225182196,0.2001619807937059,0.20005121046675864,4.98217153209536
remove,0.57728,0.023188,0.9563567362428842,0.03841463414634146,0.03834740926729057,24.895635673624287
modify,0.704356,0.235092,0.9946233814846953,0.3319741721515824,0.33137949604603045,2.9960866384224047
remove,0.6355476379394531,0.15443038940429688,0.9922374824000197,0.2411017076318238,0.24064779826173435,4.115431168638688
modify,0.5446262359619141,0.0016126632690429688,0.8497930218805441,0.00251627612146767,0.002515157455507792,337.7185097575399
remove,0.663556,0.094488,0.9888239776479553,0.14080499611185793,0.14058127147869734,7.022648378630091
modify,0.420296,0.011936,0.9001340482573726,0.025562936597064927,0.02549064267547356,35.21246648793566
modify,0.4271993637084961,0.06188774108886719,0.9976885382315777,0.14453366551252259,0.14448528345172182,6.902810737510402
modify,0.636268,0.030496,0.9674711437565582,0.04637039737972049,0.04629821422967078,20.86398216159496
insert,0.677304,0.111528,0.9992468259091887,0.16454059034052657,0.16452018636291166,6.072950290510007
modify,0.816608,0.006384,0.8452380952380952,0.0066078216231043535,0.006599836594112496,127.91478696741855
modify,0.8791112899780273,0.24842453002929688,0.9969135328532163,0.28171379289770726,0.2814682983983638,3.5387459115826974
modify,0.8810787200927734,0.051441192626953125,0.9733036707452726,0.05682568477656141,0.05673725140978561,17.12788283277716
modify,0.779908,0.057488,0.9815613693292513,0.07235212358380733,0.07225392077524304,13.566448650153077
modify,0.872272,0.168752,0.9856594292215796,0.19068822569106883,0.19016065083480813,5.168957997534844
modify,0.299416,0.001624,0.39408866995073893,0.0021374943222807062,0.0021304926764314247,184.36945812807883
insert,0.30561256408691406,0.0024509429931640625,0.9883268482490273,0.007926155689669161,0.007925413744040339,124.69182879377432
insert,0.3447122573852539,0.004773139953613281,0.9934065934065934,0.013755439789518532,0.013754184071481922,72.21918081918082
modify,0.609516,0.066508,0.9824983460636314,0.10720637358166152,0.10700203052335101,9.164551632886269
modify,0.6132583618164062,0.3441295623779297,0.9949174994318906,0.5582973588285789,0.5567095995856607,1.7820566114076366
insert,0.4998607635498047,0.009735107421875,1.0,0.019475638281229134,0.019475638281229134,51.34619905956113
modify,0.67356,0.062884,0.9811716811907639,0.09160282677118593,0.09144208766584068,10.711150690159661
insert,0.21452,0.016196,0.8893553963941714,0.06714525452172292,0.06658900107252487,13.245245739688812
modify,0.46588,0.004524,0.7427055702917772,0.0072121576371597836,0.007194182989183032,102.97966401414678
modify,0.520228,0.02492,0.9601926163723916,0.04599521748156578,0.04590767813974905,20.87592295345104
remove,0.4949817657470703,0.049279212951660156,0.9919493739477097,0.09875613167741115,0.09867704190265708,10.044433263019371
insert,0.5606584548950195,0.048442840576171875,0.9941137097409245,0.08589488223197078,0.08585121864969261,11.573608158122687
insert,0.5991592407226562,0.14783000946044922,0.997393733347956,0.24608604026332878,0.24592789835016257,4.0530284947519855
modify,0.6239509582519531,0.2116546630859375,0.9943362050320813,0.3372955705682756,0.3366487825639915,2.947966981472136
modify,0.5671,0.054892,0.9689572250965532,0.09378945512255334,0.09350848446916689,10.331195802667056
modify,0.5406589508056641,0.18538761138916016,0.9932044878159193,0.34056184095872094,0.3397701335520191,2.9163704454378503
insert,0.602996826171875,0.17514324188232422,0.9927743382829388,0.2883559390657422,0.2877520260726151,3.4428780676391635
modify,0.711644,0.069984,0.9495884773662552,0.09338377053695388,0.09292310101625903,10.168667123914037
modify,0.7139921188354492,0.055022239685058594,0.9651616257907965,0.07437806791999199,0.0741789165895149,12.976427766704221
modify,0.950856,0.044864,0.9507845934379457,0.04486063084210438,0.044756700494405416,21.194186875891585
insert,0.843312,0.022216,0.9530068419157364,0.025105773426679568,0.025074731511353032,37.95966870723802
modify,0.8512248992919922,0.02830219268798828,0.9996293425885365,0.03323645994617813,0.03323605034814611,30.076288034504834
modify,0.555532,0.02942,0.9570360299116247,0.050682948957035776,0.05056789201071847,18.882800815771585
modify,0.5623054504394531,0.14105796813964844,0.9929619363126225,0.24909093992741088,0.24865193401968302,3.9863430464471636
modify,0.46023082733154297,0.11467456817626953,0.9922491579691464,0.24723624962960047,0.2467596930006887,4.013364381055346
modify,0.399844,0.024076,0.9496594118624356,0.057182301097427994,0.057009494933375884,16.60757600930387
modify,0.31886,0.058936,0.9816071670965115,0.1814338581195509,0.18081914335008625,5.410275553142391
modify,0.934624,0.661892,0.9950022057979248,0.7046512822268635,0.7021660418878981,1.4120490956228509
insert,0.7391605377197266,0.10797882080078125,0.9932788101462587,0.14510119138241132,0.1449588632517301,6.845421465413693
insert,0.6954984664916992,0.08837318420410156,0.9967949409707983,0.12665727845020383,0.12660571835850765,7.870017050482377
modify,0.425536,0.003352,0.6921241050119332,0.0054519476613024516,0.005438757712721067,126.94988066825776
remove,0.4882793426513672,0.08358192443847656,0.9842655347892563,0.1684830800120313,0.16803051169023933,5.841925104401999
